mapName,id
T4316,The Case for Designing Data-Intensive Cloud-Based Healthcare Applications
T4317,Reversible Architectures for Arbitrarily Deep Residual Neural Networks
T4318,Multiple users' emotion recognition: Improving performance by joint modeling of affective reactions
T4319,Semi-supervised discriminative preference elicitation for cold-start recommendation
T4320,GPU-Accelerated Graph Clustering via Parallel Label Propagation
T4321,Computational Simulations and the Scientific Method
T4322,The Analysis of Consumer Purchasing Behavior on Cosmetics
T4323,Research and implementation of a new intelligent dimming system for modern theatre
T4324,Supporting Linked Data Production for Cultural Heritage Institutes: The Amsterdam Museum Case Study
T4325,PUMA: planning under uncertainty with macro-actions
T4326,A Learning Analog Neural Network Chip with Continuous-Time Recurrent Dynamics
T4327,New Approach Combining Branch and Price with Metaheuristics to Solve Nurse Scheduling Problem
T4328,Type-based exploration with multiple search queues for satisficing planning
T4329,Human-Enabled Microscopic Environmental Mobile Sensing and Feedback
T4330,Dimensionality Reduced Reinforcement Learning for Assistive Robots.
T4331,Differentially private subspace clustering
T4332,Adopting and Implementing Enterprise Systems in Chinese SMEs: An ANT Perspective
T4333,Adversarial Learning for Chinese NER From Crowd Annotations
T4334,On the Power of Top-Down Branching Heuristics
T4335,Task-Oriented Complex Ontology Alignment: Two Alignment Evaluation Sets
T4336,Supplementing Object-Oriented software change impact analysis with fault-proneness prediction
T4337,Research on Software Quality Assurance Based on Software Quality Standards and Technology Management
T4338,Query result ranking over e-commerce web databases
T4339,"Bad" Literacy, the Internet, and the Limits of Patient Empowerment
T4340,Unsupervised learning of HTNs in complex adversarial domains
T4341,Modelling the Meaning of Argument Constructions with Distributional Semantics
T4342,Image Parsing with Stochastic Scene Grammar
T4343,A Portable Embedded Web Controller Based on LAMP for E-Experiment
T4344,Antecedents of Knowledge Management Systems Adoption and Diffusion in Australia: A Partial Least Square Approach
T4345,Animal Population Censusing at Scale with Citizen Science and Photographic Identification
T4346,Testing a KBS Using a Conceptual Model
T4347,SemStim at the LOD-RecSys 2014 Challenge
T4348,Causality: Objectives and Assessment
T4349,Backprop KF: Learning Discriminative Deterministic State Estimators
T4350,Field-Programmable Learning Arrays
T4351,Rank Aggregation via Low-Rank and Structured-Sparse Decomposition
T4352,Domain-independent entity coreference in RDF graphs
T4353,An on-site calibration technique for line structured light 3D scanner
T4354,Adaptive Shared Control for an Intelligent Power Wheelchair
T4355,One Size Fits All? The contingent Role of Centrality in IT Network Governance
T4356,Managing Web Services in SOKU Systems
T4357,A Meta-analytic Review of Social Media studies
T4358,Touchless gestural interfaces for networked public displays: overcoming interaction blindness and performing evaluations in-the-wild
T4359,Hierarchical Representations of Behavior for Efficient Creative Search.
T4360,Complexity of Decentralized Control: Special Cases
T4361,Risk Management Systems Must Provide Automatic Decisions According to Crisis Computable Algebra
T4362,A new design of Gold-like binary sequences
T4363,Interactive decoration design support system by fitness evaluation based on design knowledge and subjective evaluation
T4364,Why PRODIGY/EBL Works
T4365,A Predicate Suggestion Algorithm for Automated Theorem Finding with Forward Reasoning
T4366,An Entity Name System (ENS) for the Semantic Web
T4367,The Influence of Team-Member Exchange on Self-reported Creativity in the Korean Information and Communication Technology (ICT) Industry
T4368,A True Concurrent Process Calculus and Its Conflict Bisimulation
T4369,Active Audition for Humanoid
T4370,Connectionist Approaches to the Use of Markov Models for Speech Recognition
T4371,Near-Maximum Entropy Models for Binary Neural Representations of Natural Images
T4372,Collaborative ranking: improving the relevance for tail queries
T4373,Perceiving Group Themes from Collective Social and Behavioral Information
T4374,Manifold denoising as preprocessing for finding natural representations of data
T4375,Total Order Planning is More Efficient than we Thought
T4376,ARIEL: Autonomous Robot for Integrated Exploration and Localization
T4377,Metadata in the BioSample Online Repository are Impaired by Numerous Anomalies
T4378,Long-acting anemia management.
T4379,Improving estimation of distribution algorithms with heavy-tailed student's t distributions
T4380,Communication "Tones" and Their Use as Reliability Assessment Tools in High Risk Aerospace Maneuvers
T4381,Advances in Neural Information Processing Systems 27: Annual Conference on Neural Information Processing Systems 2014, December 8-13 2014, Montreal, Quebec, Canada
T4382,An improved autonomous Cross-Layer Optimization framework for wireless multimedia communication
T4383,Development of Foot Gait Simulator for Presenting Environment to Each User
T4384,Does Green IT Matter? Analysis of the Relationship between Green IT and Grid Technology from a Resource-Based View Perspective
T4385,A comparative investigation of the robustness of unsupervised clustering techniques for rotating machine fault diagnosis with poorly-separated data
T4386,Strategy Acquisition for Games Based on Simplified Reinforcement Learning Using a Strategy Network
T4387,Efficient No-Regret Multiagent Learning
T4388,On a Modification to the Mean Field EM Algorithm in Factorial Learning
T4389,Learning Unambiguous Reduced Sequence Descriptions
T4390,Onboard Video Stabilization for Low Cost Small RPAS Surveillance Applications
T4391,Spurious symptom reduction in fault monitoring using a neural network and knowledge base hybrid system
T4392,Physical Abstraction Method (RBIR) for OFDM System
T4393,Truth Discovery in Data Streams: A Single-Pass Probabilistic Approach
T4394,Making Robotic Sense of Incomplete Human Instructions in High-Level Programming for Industrial Robotic Assembly
T4395,Pattern-Based Ontology Design and Instantiation with Reasonable Ontology Templates
T4396,Adaptive Online Learning
T4397,An Empirical Study of Web Browsing Behaviour: Towards an Effective Website Design
T4398,Executing SPARQL Queries over the Web of Linked Data
T4399,Water Cycle Algorithm for Solving Continuous P-Median Problem
T4400,Proceedings of the Third NLP&DBpedia Workshop (NLP & DBpedia 2015) co-located with the 14th International Semantic Web Conference 2015 (ISWC 2015), Bethlehem, Pennsylvania, USA, October 11, 2015
T4401,Automatic Heuristic Construction in a Complete General Game Player
T4402,Optimizing Unbound-property Queries to RDF Views of RelationalDatabases
T4403,Performance of Fourier versus Wavelet analysis for magnetocardiograms using a SQUID-acquisition system
T4404,Combined K-Means and Amplitude Clustering of Impulse Response for 60 GHz Vehicular Channels
T4405,Order-Free RNN With Visual Attention for Multi-Label Classification
T4406,Collaborative Alert Ranking for Anomaly Detection
T4407,How Knowledge Management Intention Influenced by Organizational Culture and Knowledge Management Culture
T4408,Wavelet Neural Network Initialization Using LTS for DNA Sequence Classification
T4409,Detection and Dynamical Tracking of Temperature Facial Distribution Caused by Alcohol Intoxication with Using of Modified OTSU Regional Segmentation
T4410,Prediction on Spike Data Using Kernel Algorithms
T4411,An Approach to Representing Traffic State on Urban Roads Used by Various Types of Vehicles
T4412,Quantitative Exploratory Study of the presence of the variation of the ionosphere load before earthquakes greater than M7.0 degree in the world during 2015
T4413,Understanding the Role of Knowledge Co-Production between Users and Developers in ISD Project: An Intellectual Capital Perspective
T4414,Cyber Security and Optimization in Smart "Autonomous" Buildings
T4415,AI and Software Engineering - Managing Exploratory Programming
T4416,A Theory of Instinctive Information Sharing
T4417,Improving Efficiency of PromoRank Algorithm Using Dimensionality Reduction
T4418,Massive Multiagent-Based Urban Traffic Simulation with Fine-Grained Behavior Models
T4419,Picasso, Matisse, or a Fake? Automated Analysis of Drawings at the Stroke Level for Attribution and Authentication
T4420,Nonlinear Acceleration of Stochastic Algorithms
T4421,Intranets and Organizational Learning: Impact of Metadata Filters on Information Quality, User Satisfaction and Intention to Use
T4422,Citrus paradisi: grapefruit juice-drug interactions.
T4423,Feature representation for microblog followee recommendation in classification framework
T4424,A Novel Method to Predict Type for DBpedia Entity
T4425,PR-OWL: A Bayesian Ontology Language for the Semantic Web
T4426,An Enhanced Multi-label Random Walk for Biomedical Image Segmentation Using Statistical Seed Generation
T4427,Ways to Develop Human-Level Web Intelligence: A Brain Informatics Perspective
T4428,Assessing Approximations for Gaussian Process Classification
T4429,Web Mining For Financial Market Prediction Based On Online Sentiments
T4430,Computing the top-k maximal answers in a join of ranked lists
T4431,A Generalization of Boundary Value Analysis for Input Parameters with Functional Dependency
T4432,Introducing Formal Qualitative Reasoning Techniques to System Dynamics Modelling and Analysis
T4433,AnnoSys2: Reaching out to the Semantic Web
T4434,Design and implementation of a mixed SoC for IF digital software radio receiver
T4435,Virtual Communities as Challenges to Real Companies
T4436,A Graph-Oriented Knowledge Representation and Unification Technique for Automatically Selecting and Invoking Software Functions
T4437,Presence of Social Presence during Disasters
T4438,A Grounded Cognitive Model for Metaphor Acquisition
T4439,Co-regularization Based Semi-supervised Domain Adaptation
T4440,Local-to-Global Consistency Implies Tractability of Abduction
T4441,If Only We Knew What We Know Organisational Knowledge Sharing - Concepts and Frameworks
T4442,Differentiated Distribution Recovery for Neural Text Generation
T4443,To Crowdsource or Not To Crowdsource?
T4444,An estimation of wheelchair user's muscle fatigue by accelerometers on smart devices
T4445,Motion Compensation Based on Robust Global Motion Estimation: Experiments and Applications
T4446,Minimizing Uncertainty in Pipelines
T4447,JTOWL: A JSON to OWL Converto
T4448,The Index Suggestion Problem for Object Database Applications
T4449,A Prototype Intelligent Assistant to Help Dysphagia Patients Eat Safely At Home
T4450,Interactive procedural generation for items in role-playing game
T4451,Cell spreading on biocompatible materials studied by computer simulations
T4452,Understanding speaking styles of internet speech data with LSTM and low-resource training
T4453,Compensation based ON/OFF energy saving through dominant sets
T4454,BioNav: An Ontology-Based Framework to Discover Semantic Links in the Cloud of Linked Data
T4455,Drivers Of Knowledge Contribution Quality And Quantity In Online Question And Answering Communities
T4456,A Dynamic and Interactive Diagnosing and Testing Method for Development of Digital TV Receiver System
T4457,LoOP: local outlier probabilities
T4458,Do all birds tweet the same?: characterizing twitter around the world
T4459,Link Prediction in Relational Data
T4460,Implementation of Neural Network Models for Parameter Estimation of a PEM-Electrolyzer
T4461,Navigating learning Resources through Linked Data: a preliminary Report on the Re-Design of Organic.Edunet
T4462,User-Centered Control of Audio and Visual Expressive Feedback by Full-Body Movements
T4463,Improving Street Object Detection Using Transfer Learning: From Generic Model to Specific Model
T4464,Holographic Declarative Memory: Using Distributional Semantics within ACT-R
T4465,Recognizing ADLs of one person household based on non-intrusive environmental sensing
T4466,Protein Entity Name Recognition Using Orthographic, Morphological and Proteinhood Features
T4467,On the Use of Prime Implicates in Conformant Planning
T4468,From Web 1.0 to Social Semantic Web: Lessons Learnt from a Migration to a Medical Semantic Wiki
T4469,Query Rewriting for Horn-SHIQ Plus Rules
T4470,VFDS: An Application to Generate Fast Sample Databases
T4471,Understanding the utilisation of Information Systems Evaluation: Four Case studies
T4472,Improving Health Question Classification by Word Location Weights
T4473,Extracting Student Models for Intelligent Tutoring Systems
T4474,Query Performance Prediction for Aspect Weighting in Search Result Diversification
T4475,Using body-anchored priors for identifying actions in single images
T4476,Switched interleaving turbo codes with transmission of side information for short blocks
T4477,A Bayesian model for identifying hierarchically organised states in neural population activity
T4478,Functional Embodied Imagination and Episodic Memory
T4479,Mobile-Carrier Choice Behavior Analysis Around Smart Phone Market
T4480,Automatic Schema Acquisition in a Natural Language Environment
T4481,An Interactive Constraint-Based Approach to Minesweeper
T4482,Key Issues in Selected Articles on Evidence Based Medicine
T4483,Event Shape Diagrams
T4484,A Kids' Open Mind Common Sense
T4485,Deep Multi-Similarity Hashing for Multi-label Image Retrieval
T4486,Understanding Knowledge Networks
T4487,A Business Process Testing Sequence Generation Approach Based on Test Cases Composition
T4488,High-Performance Job-Shop Scheduling With A Time-Delay
T4489,Context Recognition in Multiple Occupants Situations: Detecting the Number of Agents in a Smart Home Environment with Simple Sensors
T4490,A New Adaptive Operator Selection for NSGA-III Applied to CEC 2018 Many-Objective Benchmark
T4491,New Subsampling Algorithms for Fast Least Squares Regression
T4492,Online Learning with Expert Advice and Finite-Horizon Constraints
T4493,Studies on Effects of Initialization on Structure Formationand Generalization of Structural Learning with Forgetting
T4494,If You Are Happy and DON'T Know IT: Continuance? Analyzing Emotion Carry-Over Effects in Activity Tracking Continuance Decisions
T4495,A chain algorithm for conformance testing based on UIO sequences
T4496,Abstract: semantic technology at the new york times: lessons learned and future directions
T4497,Robust Reinforcement Learning in Motion Planning
T4498,Towards realistic benchmarking for cloud file systems: Early experiences
T4499,On the Automated Generation of Scholarly Publishing Linked Datasets: The Case of CEUR-WS Proceedings
T4500,Generating comparative summaries from reviews
T4501,Factors Influencing the Implementation and Use of a Portal for Knowledge Management in Higher Education
T4502,OmpiJava: a tool for development of high-performance reasoning applications for the semantic web
T4503,MIMIC: Finding Optima by Estimating Probability Densities
T4504,On Using Sum-Product Networks for Multi-label Classification
T4505,Brute-Force Facial Landmark Analysis With a 140, 000-Way Classifier
T4506,Interactive information delivery system based on active information resources
T4507,Novel Scheme based on Ping-pong Effect for Predictive Fast Handovers for Mobile IPv6
T4508,Distance-based Clustering of Moving Objects’ Trajectories from Spatiotemporal Big Data*
T4509,Multi-Stage Multi-Task Learning with Reduced Rank
T4510,Student-Sensitive Multimodal Explanation Generation for 3D Learning Environments
T4511,Exploiting Structure in Floating-Point Arithmetic
T4512,Proactive user adaptive application for pleasant wakeup
T4513,Supporting patient-provider communication and engagement with personal informatics data
T4514,Learning to rank using evolutionary computation: immune programming or genetic programming?
T4515,Geometry modelling of interwoven yarn for woven fabric
T4516,CIS: A Massively Concurrent Rule-Based System
T4517,Engineering Works Scheduling for Hong Kong's Rail Network
T4518,Tightening Bounds for Bayesian Network Structure Learning
T4519,A Network-embedding Based Method for Author Disambiguation
T4520,Real-time new event detection for video streams
T4521,Effects of Task Switching on Creativity Tests
T4522,Nonlinear Blind Source Separation by Integrating Independent Component Analysis and Slow Feature Analysis
T4523,A competitive Texas Hold'em poker player via automated abstraction and real-time equilibrium computation
T4524,Proceedings of the 18th ACM Conference on Information and Knowledge Management, CIKM 2009, Hong Kong, China, November 2-6, 2009
T4525,Sound and Efficient Inference with Probabilistic and Deterministic Dependencies
T4526,A Theoretical Model of Indirect Request Comprehension
T4527,Multiple Threshold Neural Logic
T4528,AODB and CDMM Modeling - Comparative Case-Study
T4529,Spike train entropy-rate estimation using hierarchical Dirichlet process priors
T4530,Bias-Corrected Bootstrap and Model Uncertainty
T4531,Diagnosis as Approximate Belief State Enumeration for Probabilistic Concurrent Constraint Automata
T4532,Annotation component for a Semantic Wiki
T4533,A Proactive Sampling Approach to Project Scheduling under Uncertainty
T4534,Label Efficient Learning of Transferable Representations across Domains and Tasks
T4535,Methods for Linear and Differential Cryptanalysis of Elastic Block Ciphers
T4536,Preserving Information Content in RDF Using Bounded Homomorphisms
T4537,Navigational Rule Derivation: An algorithm to determine the effect of traffic signs on road networks
T4538,Clustering via Concave Minimization
T4539,The "Logic" of Self-Organizing Systems
T4540,On Poisson Graphical Models
T4541,QoS Performance Analysis in Deployment of DiffServ-aware MPLS Traffic Engineering
T4542,SOLO: A Cognitive Orthosis
T4543,Skipforward: a lightweight ontology-based peer-to-peer recommendation system
T4544,Inductive Learning in Probabilistic Domain
T4545,Robust Parameter Estimation and Model Selection for Neural Network Regression
T4546,A Game Engine as a Generic Platform for Real-Time Previz-on-Set in Cinema Visual Effects
T4547,Bayesian Model Scoring in Markov Random Fields
T4548,Toward a rule-based synthesis of emotional speech on linguistic descriptions of perception
T4549,Mass Event Monitoring by Using Mobile Cell Information: A Case Study for Budapest at the Celebration of the State Foundation Day
T4550,Enabling effective user participation in ERP implementation: A case study on the role of brainstorming sessions
T4551,'Knowing Whether' in Proper Epistemic Knowledge Bases
T4552,Unification of Information Maximization and Minimization
T4553,Hedonic Coalition Formation in Networks
T4554,Dynamic Diversity Population Based Flower Pollination Algorithm for Multimodal Optimization
T4555,Verifying that agents implement a communication language
T4556,Evaluating Stream Classifiers with Delayed Labels Information
T4557,Features as Sufficient Statistics
T4558,Equivalence of transforming non-linear DACG to linear concept tree
T4559,Competing Schedulers
T4560,Wasserstein Training of Restricted Boltzmann Machines
T4561,Detecting similar documents using salient terms
T4562,Unsupervised Matrix-valued Kernel Learning For One Class Classification
T4563,Robust Guaranteed Cost Control of Uncertain Fuzzy Systems Under Sampled-Data Inputs
T4564,Clustering short text using Ncut-weighted non-negative matrix factorization
T4565,Learning Invariant Representations of Molecules for Atomization Energy Prediction
T4566,"Facebook Distress": A Model to Investigate Discontinuation of Social Networking Site Use
T4567,Triple-based Computing
T4568,TAKES: a fast method to select features in the kernel space
T4569,Translating with Scarce Resources
T4570,Quality Control in Crowdsourcing: An Objective Measurement Approach to Identifying and Correcting Rater Effects in the Social Evaluation of Products and Services
T4571,Disaster Monitoring with Wikipedia and Online Social Networking Sites: Structured Data and Linked Data Fragments to the Rescue?
T4572,The General Motors Variation-Reduction Adviser: Deployment Issues for an AI Application
T4573,Cager: a framework for cross-page search
T4574,Influence of facial expression and viewpoint variations on face recognition accuracy by different face recognition algorithms
T4575,QE-III: A Formal Approach to Natural Language Ouerying
T4576,A MCMC Approach to Hierarchical Mixture Modelling
T4577,Spike Timing-Dependent Plasticity in the Address Domain
T4578,The Neural Hawkes Process: A Neurally Self-Modulating Multivariate Point Process
T4579,Socially Assistive Robot Enabled Home-Based Care for Supporting People with Autism
T4580,Structure Learning in Human Causal Induction
T4581,Replication and versioning of partial RDF graphs
T4582,Who With Whom And How?: Extracting Large Social Networks Using Search Engines
T4583,User browsing behavior-driven web crawling
T4584,An improved feedback approach using relevant local posts for blog feed retrieval
T4585,Efficient Learning of Action Schemas and Web-Service Descriptions
T4586,On the Disruptive Effectiveness of Automated Planning for LTLf-Based Trace Alignment
T4587,Understanding Phatic Aspects of Narrative when Designing Assistive and Augmentative Communication Interfaces
T4588,Rules of Convergence - What Would Become the Face of the Internet TV?
T4589,Source Traces for Temporal Difference Learning
T4590,Shikakeological Approach for Health Enhancement
T4591,A Study of the Support System for Displaying Food Products in Convenience Stores
T4592,Research on Principle-Based Contract Dispute Negotiation System ：a Case in Construction Industry
T4593,The fluorescence spectroscopy recognition of the traditional Chinese medicine injection based on the lifting wavelet-BP-Fuzzy Neural Network
T4594,Restricted Access to Exam Grades on the Web by HIP
T4595,Learning to describe video with weak supervision by exploiting negative sentential information
T4596,Learning-Process Evaluation to Select Spatial Abstractions in Reinforcement Learning
T4597,Stimulus Evoked Independent Factor Analysis of MEG Data with Large Background Activity
T4598,Overview of the third international workshop on search and mining user-generated contents
T4599,Minimum Message Length Clustering of Spatially-Correlated Data with Varying Inter-Class Penalties
T4600,Applications of approximate word matching in information retrieval
T4601,A Dirichlet Mixture Model of Hawkes Processes for Event Sequence Clustering
T4602,A Word-Finding Algorithm with a Dynamic Lexical-Semantic Memory for Patients with Anomia Using a Speech Prosthesis
T4603,Automated State Abstraction for Options using the U-Tree Algorithm
T4604,Exploring the Website Features that can Support Online Collaborative Shopping
T4605,A Brief Outline of Research on Correlation Immune Functions
T4606,Crowd mining system for TV program based on audience behavior analysis
T4607,Representing, Querying and Transforming Social Networks with RDF/SPARQL
T4608,A Comparative User Evaluation on Visual Ontology Modeling using Node-Link Diagrams
T4609,Learning with Pseudo-Ensembles
T4610,Multi-Task Learning in Heterogeneous Feature Spaces
T4611,Joint quantile regression in vector-valued RKHSs
T4612,Differences of impression of pictures between Japanese and Chinese
T4613,A Redefinition of Arguments in Defeasible Logic Programming
T4614,Collaborative Ontology Development on the (Semantic) Web
T4615,DoF in Sectored Cellular Systems with BS Cooperation Under a Complexity Constraint
T4616,Improving Microblog Retrieval with Feedback Entity Model
T4617,Global Minimal Diagnosis Algorithm For Repair Incoherent Mappings in Ontology Alignment
T4618,Fuzzy Difference Equations: The Initial Value Problem
T4619,Comparison of Human and Machine Word Recognition
T4620,An Experimental Study of Advice in Sequential Decision-Making Under Uncertainty
T4621,Using Lightweight NLP and Semantic Modeling to Realize the Internet's Potential as a Corporate Radar.
T4622,Determination of precipitation return values in connection to severe rainfall event of 2010 in Pakistan
T4623,Performance of PGA (Programmable Graph Architecture) for Matrix Multiplications
T4624,Volatile Classification of Point of Interests based on Social Activity Streams
T4625,Enhanced Passcode Recognition Based on Press Force and Time Interval
T4626,A Bayesian Model of Conditioned Perception
T4627,Extraction and Characterization of Citations in Scientific Papers
T4628,Efficient Width-Extended Convolutional Neural Network for Robust Face Spoofing Detection
T4629,Study of Ontology-based Semantic Matching of Model Function System
T4630,Better Mini-Batch Algorithms via Accelerated Gradient Methods
T4631,Fast multi-task learning for query spelling correction
T4632,Integrating planning and reacting in a heterogeneous asynchronous architecture for controlling real-world mobile robots
T4633,An NFR-Based Framework for Establishing Traceability between Enterprise Architectures and System Architectures
T4634,High Accurate Discrimination Method of Forearm Motions from Surface Electromyogram and its Condition
T4635,Technologists/Technicians participate in end-of-life care.
T4636,Social-Role Identity Salience and User Participation in Social Networks
T4637,Dimensions of Accessibility and Interoperability for Electronic Health Records in the Nordic Countries: A Qualitative Evidence Synthesis of Facilitators and Barriers
T4638,Novel Complex-Valued Neural Network for Dynamic Complex-Valued Matrix Inversion
T4639,Towards Neural Speaker Modeling in Multi-Party Conversation: The Task, Dataset, and Models
T4640,Approximate Inference by Compilation to Arithmetic Circuits
T4641,Subjective Mapping
T4642,Joint remote radio head activation and beamforming for energy efficient C-RAN
T4643,Maximum Reconstruction Estimation for Generative Latent-Variable Models
T4644,Analysis of Influence Factors for Learning Outcomes with Bayesian Network
T4645,Towards a Knowledge-Based Strategic Information System
T4646,General Bounds on Bayes Errors for Regression with Gaussian Processes
T4647,Coordinated Multi-Agent Reinforcement Learning in Networked Distributed POMDPs
T4648,Synchronized Auditory and Cognitive 40 Hz Attentional Streams, and the Impact of Rhythmic Expectation on Auditory Scene Analysis
T4649,Probabilistic Planning for Decentralized Multi-Robot Systems
T4650,Metacognition in computation: A selected history
T4651,Exchange and Consumption of Huge RDF Data
T4652,Online PCA for Contaminated Data
T4653,Comparing Vocabulary Term Recommendations Using Association Rules and Learning to Rank: A User Study
T4654,Trip Router with Individualized Preferences (TRIP): Incorporating Personalization into Route Planning
T4655,Interactive Social Recommendation
T4656,A Data-Driven Approach to Question Subjectivity Identification in Community Question Answering
T4657,S.A.R.A.: synesthetic augmented reality application
T4658,Robots as Haptic and Locomotor Interfaces for the Blind
T4659,Transfer Learning using Kolmogorov Complexity: Basic Theory and Empirical Evaluations
T4660,Toward Automated Multiparty Privacy Conflict Detection
T4661,Small Is Beautiful: Computing Minimal Equivalent EL Concepts
T4662,Effort-Release Public-Key Encryption from Cryptographic Puzzles
T4663,Radix Plus Length Based Insert Sort
T4664,MADbot: A Motivated and Goal Directed Robot
T4665,Loss and Efficiency Analysis of Universal Motor Used in Mixer Grinder by Mathematical Modelling
T4666,Data extraction from the web using wild card queries
T4667,On Waiting
T4668,Hierarchical LSTM for Sign Language Translation
T4669,What is Important in Student-Facing Learning Analytics? A User-Centered Design Approach
T4670,Cognitive Robotics - Papers from the AAAI Workshop, Technical Report
T4671,Toward interactive training and evaluation
T4672,Factors affecting the adoption of ICT in malnutrition monitoring. Case study: Western Uganda
T4673,Scalability of Continuous Active Learning for Reliable High-Recall Text Classification
T4674,UPA'18: 3rd International Workshop on Ubiquitous Personal Assistance
T4675,Knowledge Level Learning in Soar
T4676,Voice Quality Assessment in Communication Services using Deep Learning
T4677,Broadcast Monitoring Algorithm Based on Frequency Spectral Analysis
T4678,Estimating the Expected Error of Empirical Minimizers for Model Selection
T4679,Low-Rank Matrix and Tensor Completion via Adaptive Sampling
T4680,Scalable Privacy-Preserving Record Linkage for Multiple Databases
T4681,Semantic Connection Based Topic Evolution
T4682,PEPX: a query-friendly probabilistic XML database
T4683,Extra-Curricular Robotics: Entry-Level Soccer for Undergraduates
T4684,Study on Depth Prediction of Abrasive Water Jet Perforation Using Back Propagation Neural Network
T4685,Learning Efficient Point Cloud Generation for Dense 3D Object Reconstruction
T4686,Comparative Analysis and Design of Wired and Wireless Integrated Networks for Wireless Sensor Networks
T4687,Multistream Classification with Relative Density Ratio Estimation
T4688,Artificial Life and Machine Consciousness
T4689,Analyzing civic complaints for proactive maintenance in smart city
T4690,Multilinear Regression for Embedded Feature Selection with Application to fMRI Analysis
T4691,When to cannulate new peripheral vascular accesses.
T4692,Searching for Higgs Boson Decay Modes with Deep Learning
T4693,The Scheduling of Rail at Union Pacific Railroad
T4694,Implications of User Generated Content on Facebook
T4695,The analysis method focusing on peaks of darkness for the impression evaluation method by space
T4696,Plagiarism detection based on structural information
T4697,High Performance Clustering Based on the Similarity Join
T4698,Explorations with the Dynamic Wave Model
T4699,Development and Regeneration of Eye-Brain Maps: A Computational Model
T4700,Introducing Agents in Multi-agent System with Superposition Refinement
T4701,Probability estimation of certain properties of the imperfect systems
T4702,Node and Arc Consistency in Weighted CSP
T4703,Dormant Independence
T4704,Egalitarian Collective Decision Making under Qualitative Possibilistic Uncertainty: Principles and Characterization
T4705,Opinion digger: an unsupervised opinion miner from unstructured product reviews
T4706,Adapting to Concept Drift in Credit Card Transaction Data Streams Using Contextual Bandits and Decision Trees
T4707,Model-based Reinforcement Learning and the Eluder Dimension
T4708,Education for Disabled Children in Bangladesh: Perceptions, Misconceptions and Challenges
T4709,Unsupervised Hidden Topic Framework for Extracting Keywords (Synonym, Homonym, Hyponymy and Polysemy) and Topics in Meeting Transcripts
T4710,Towards a virtual parallel inference engine
T4711,Approximating Combined Discrete Total Variation and Correlated Sparsity With Convex Relaxations
T4712,Better Approximation and Faster Algorithm Using the Proximal Average
T4713,Through What Mechanisms Does Business Analytics Contribute To Business Value?
T4714,Synergies between Intrinsic and Synaptic Plasticity in Individual Model Neurons
T4715,Publishing, Linking and Annotating Events via Interactive Timelines: an Earth Sciences Case Study
T4716,Embodied Conversational Agents for H5N1 Pandemic Crisis
T4717,An expert system for alarm system planning
T4718,Hawkes Process Inference With Missing Data
T4719,Computing regularization paths for learning multiple kernels
T4720,Quantifying network conditions for the support of cooperative over non-cooperative communication
T4721,Improved Multiplication Algorithm by Clearing Leading Zeros of Binary Numbers based on Big Data Analysis
T4722,A Study of Feature Construction for Text-based Forecasting of Time Series Variables
T4723,The Total Variation on Hypergraphs - Learning on Hypergraphs Revisited
T4724,Neural Architecture
T4725,Intelligent Heartsound Diagnostics on a Cellphone Using a Hands-Free Kit
T4726,Mapping Classifier Systems Into Neural Networks
T4727,The Branching Factor of Regular Search Spaces
T4728,Modeling General and Specific Aspects of Documents with a Probabilistic Topic Model
T4729,Estimating High-dimensional Non-Gaussian Multiple Index Models via Stein's Lemma
T4730,Counterfactual Reasoning with Direct Models
T4731,On challenges with mobile e-health: lessons from a game-theoretic perspective
T4732,Development of electrostatic decay time intelligent test instrument and software design
T4733,Application Services Based on Personal Data Ontology
T4734,Rocket Launching: A Universal and Efficient Framework for Training Well-performing Light Net
T4735,PVL: A Framework for Navigating the Precision-Variety Trade-Off in Automated Animation of Smiles
T4736,A study of social graph analysis for preschool education using face authentication: Pruning for centrality optimization in graph analysis
T4737,A novel vertical handoff strategy for integrated IEEE 802.11 WLAN/CDMA networks
T4738,Investigating Mobile Data Services Innovation and Popularity: an Online Review Perspectives
T4739,Design of Polymorphic Real-Time Computational Model for UAV Application
T4740,Rule Representations in a Connectionist Chunker
T4741,A new image segmentation hybrid algorithm
T4742,5th Brazilian Conference on Intelligent Systems, BRACIS 2016, Recife, Brazil, October 9-12, 2016
T4743,Symbolic Opportunistic Policy Iteration for Factored-Action MDPs
T4744,Identification and Evaluation of Weak Community Structures in Networks
T4745,Automatic Summary Generation for Scientific Data Charts
T4746,Bounded Model Checking for Web Service Discovery and Composition
T4747,Towards Effective Communication with Robotic Assistants for the Elderly: Integrating Speech, Vision and Haptics
T4748,Context Sensitive Entity Linking of Search Queries in Enterprise Knowledge Graphs
T4749,An Improved Video Recommendations Based on the Hyperlink-Graph Model
T4750,Space-time codes based on rank-metric codes and their decoding
T4751,Emergent Opinion Dynamics on Endogenous Networks.
T4752,Can Active Memory Replace Attention
T4753,Coarse-to-fine classification via parametric and nonparametric models for computer-aided diagnosis
T4754,Towards Socially Aware Mobile Phones
T4755,Natural Language Dialogue for Building and Learning Models and Structures
T4756,Optimizing Instructional Policies
T4757,Performance enhancement of Adaptive Support-Weight approach by tuning parameters
T4758,Toward Practical Knowledge-Based Tools for Battle Planning and Scheduling
T4759,Unsupervised Learning in Neurodynamics Using the Phase Velocity Field Approach
